school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest
ZOWMK,Urban,Public,Q0E,Experimental,30,CHF6W,Male,Qualifies for reduced/free lunch,38,53
ZOWMK,Urban,Public,Q0E,Experimental,30,CUT9U,Male,Qualifies for reduced/free lunch,38,52
ZOWMK,Urban,Public,Q0E,Experimental,30,FDPKM,Male,Qualifies for reduced/free lunch,37,52
ZOWMK,Urban,Public,Q0E,Experimental,30,FE2K4,Female,Qualifies for reduced/free lunch,35,52
ZOWMK,Urban,Public,Q0E,Experimental,30,G0LQX,Male,Qualifies for reduced/free lunch,30,48
ZOWMK,Urban,Public,Q0E,Experimental,30,GI9G6,Female,Qualifies for reduced/free lunch,38,53
ZOWMK,Urban,Public,Q0E,Experimental,30,GRQ2T,Female,Qualifies for reduced/free lunch,38,50
ZOWMK,Urban,Public,Q0E,Experimental,30,JM8WM,Female,Qualifies for reduced/free lunch,36,55
ZOWMK,Urban,Public,Q0E,Experimental,30,K6FWQ,Female,Qualifies for reduced/free lunch,37,57
ZOWMK,Urban,Public,Q0E,Experimental,30,N3CCG,Female,Qualifies for reduced/free lunch,35,59
ZOWMK,Urban,Public,Q0E,Experimental,30,O0K98,Male,Qualifies for reduced/free lunch,41,54
ZOWMK,Urban,Public,Q0E,Experimental,30,S6982,Male,Qualifies for reduced/free lunch,37,53
ZOWMK,Urban,Public,Q0E,Experimental,30,SED9R,Female,Qualifies for reduced/free lunch,37,54
ZOWMK,Urban,Public,Q0E,Experimental,30,STM05,Female,Qualifies for reduced/free lunch,39,49
ZOWMK,Urban,Public,Q0E,Experimental,30,TAFUM,Male,Qualifies for reduced/free lunch,37,53
ZOWMK,Urban,Public,Q0E,Experimental,30,TXOOF,Female,Does not qualify,40,55
ZOWMK,Urban,Public,Q0E,Experimental,30,UKCBM,Female,Qualifies for reduced/free lunch,34,50
ZOWMK,Urban,Public,Q0E,Experimental,30,VCHRB,Female,Qualifies for reduced/free lunch,38,53
ZOWMK,Urban,Public,Q0E,Experimental,30,WX1CZ,Male,Qualifies for reduced/free lunch,39,56
ZOWMK,Urban,Public,Q0E,Experimental,30,X42WM,Female,Qualifies for reduced/free lunch,36,49
ZOWMK,Urban,Public,QA2,Standard,30,03TIL,Female,Qualifies for reduced/free lunch,46,49
ZOWMK,Urban,Public,QA2,Standard,30,0FC2B,Female,Does not qualify,43,52
ZOWMK,Urban,Public,QA2,Standard,30,1OKDF,Female,Qualifies for reduced/free lunch,40,49
ZOWMK,Urban,Public,QA2,Standard,30,1PZC1,Female,Qualifies for reduced/free lunch,45,51
ZOWMK,Urban,Public,QA2,Standard,30,286RT,Female,Qualifies for reduced/free lunch,39,50
ZOWMK,Urban,Public,QA2,Standard,30,2IJFL,Male,Qualifies for reduced/free lunch,39,51
ZOWMK,Urban,Public,QA2,Standard,30,3IBYC,Male,Does not qualify,43,53
ZOWMK,Urban,Public,QA2,Standard,30,4FOEZ,Female,Qualifies for reduced/free lunch,45,51
ZOWMK,Urban,Public,QA2,Standard,30,6W3J2,Female,Qualifies for reduced/free lunch,44,53
ZOWMK,Urban,Public,QA2,Standard,30,7ZH49,Female,Qualifies for reduced/free lunch,46,50
ZOWMK,Urban,Public,QA2,Standard,30,8TZ7Z,Male,Qualifies for reduced/free lunch,44,54
ZOWMK,Urban,Public,QA2,Standard,30,9GPZN,Male,Qualifies for reduced/free lunch,37,50
ZOWMK,Urban,Public,QA2,Standard,30,A0OEB,Female,Qualifies for reduced/free lunch,41,52
ZOWMK,Urban,Public,QA2,Standard,30,B7AE1,Male,Qualifies for reduced/free lunch,38,48
ZOWMK,Urban,Public,QA2,Standard,30,C8BRE,Male,Qualifies for reduced/free lunch,40,53
ZOWMK,Urban,Public,QA2,Standard,30,D7CTP,Female,Qualifies for reduced/free lunch,37,47
ZOWMK,Urban,Public,QA2,Standard,30,FPUKO,Female,Qualifies for reduced/free lunch,38,52
ZOWMK,Urban,Public,QA2,Standard,30,HHNNN,Female,Does not qualify,45,57
ZOWMK,Urban,Public,QA2,Standard,30,KLN48,Female,Qualifies for reduced/free lunch,47,55
ZOWMK,Urban,Public,QA2,Standard,30,MKTFW,Female,Qualifies for reduced/free lunch,44,52
ZOWMK,Urban,Public,QA2,Standard,30,O5RMI,Female,Qualifies for reduced/free lunch,43,45
ZOWMK,Urban,Public,QA2,Standard,30,QOOMM,Male,Qualifies for reduced/free lunch,37,46
ZOWMK,Urban,Public,QA2,Standard,30,QVUI0,Male,Qualifies for reduced/free lunch,38,50
ZOWMK,Urban,Public,QA2,Standard,30,S81CK,Male,Qualifies for reduced/free lunch,41,51
ZOWMK,Urban,Public,QA2,Standard,30,SNGT7,Female,Qualifies for reduced/free lunch,41,55
ZOWMK,Urban,Public,QA2,Standard,30,VE9M5,Female,Qualifies for reduced/free lunch,45,53
ZOWMK,Urban,Public,QA2,Standard,30,VLT9X,Male,Qualifies for reduced/free lunch,36,47
ZOWMK,Urban,Public,QA2,Standard,30,WCK50,Female,Qualifies for reduced/free lunch,42,50
ZOWMK,Urban,Public,QA2,Standard,30,WTGZ3,Male,Qualifies for reduced/free lunch,41,48
ZOWMK,Urban,Public,QA2,Standard,30,XTDGC,Female,Qualifies for reduced/free lunch,36,48
ZOWMK,Urban,Public,ZBH,Standard,30,14KA2,Male,Qualifies for reduced/free lunch,41,46
ZOWMK,Urban,Public,ZBH,Standard,30,1RM48,Female,Qualifies for reduced/free lunch,43,52
ZOWMK,Urban,Public,ZBH,Standard,30,1ZXE0,Female,Qualifies for reduced/free lunch,39,54
ZOWMK,Urban,Public,ZBH,Standard,30,30ZL7,Female,Qualifies for reduced/free lunch,38,49
ZOWMK,Urban,Public,ZBH,Standard,30,3GOXL,Female,Qualifies for reduced/free lunch,42,51
ZOWMK,Urban,Public,ZBH,Standard,30,3ZC0F,Female,Qualifies for reduced/free lunch,36,43
ZOWMK,Urban,Public,ZBH,Standard,30,58VZ8,Male,Qualifies for reduced/free lunch,36,53
ZOWMK,Urban,Public,ZBH,Standard,30,87CSN,Male,Qualifies for reduced/free lunch,40,48
ZOWMK,Urban,Public,ZBH,Standard,30,8VV7M,Female,Qualifies for reduced/free lunch,42,48
ZOWMK,Urban,Public,ZBH,Standard,30,B6OD9,Female,Qualifies for reduced/free lunch,39,49
ZOWMK,Urban,Public,ZBH,Standard,30,B7EZ3,Female,Qualifies for reduced/free lunch,40,47
ZOWMK,Urban,Public,ZBH,Standard,30,C7MHP,Female,Does not qualify,39,55
ZOWMK,Urban,Public,ZBH,Standard,30,E7D9H,Female,Qualifies for reduced/free lunch,41,48
ZOWMK,Urban,Public,ZBH,Standard,30,ECH9Z,Male,Qualifies for reduced/free lunch,38,48
ZOWMK,Urban,Public,ZBH,Standard,30,F4XMK,Male,Qualifies for reduced/free lunch,42,55
ZOWMK,Urban,Public,ZBH,Standard,30,FF3C5,Male,Does not qualify,46,53
ZOWMK,Urban,Public,ZBH,Standard,30,FX3Q4,Male,Qualifies for reduced/free lunch,41,49
ZOWMK,Urban,Public,ZBH,Standard,30,GKK5I,Female,Qualifies for reduced/free lunch,42,50
ZOWMK,Urban,Public,ZBH,Standard,30,J4IDO,Male,Does not qualify,39,52
ZOWMK,Urban,Public,ZBH,Standard,30,JU0SW,Male,Qualifies for reduced/free lunch,38,46
ZOWMK,Urban,Public,ZBH,Standard,30,KPR1P,Male,Qualifies for reduced/free lunch,40,46
ZOWMK,Urban,Public,ZBH,Standard,30,Q6QZP,Male,Qualifies for reduced/free lunch,41,50
ZOWMK,Urban,Public,ZBH,Standard,30,Q8JXJ,Female,Qualifies for reduced/free lunch,45,47
ZOWMK,Urban,Public,ZBH,Standard,30,R805N,Male,Qualifies for reduced/free lunch,38,51
ZOWMK,Urban,Public,ZBH,Standard,30,S4I5S,Male,Qualifies for reduced/free lunch,39,50
ZOWMK,Urban,Public,ZBH,Standard,30,T8LSK,Female,Does not qualify,39,55
ZOWMK,Urban,Public,ZBH,Standard,30,VNP26,Female,Qualifies for reduced/free lunch,38,46
ZOWMK,Urban,Public,ZBH,Standard,30,YDR1Z,Female,Qualifies for reduced/free lunch,45,51
ZOWMK,Urban,Public,ZBH,Standard,30,YUEIH,Male,Qualifies for reduced/free lunch,46,53
ZOWMK,Urban,Public,ZBH,Standard,30,ZVCQ8,Male,Qualifies for reduced/free lunch,41,48
